,사고번호,사고일시,요일,도로종류,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,연령대,가해연령대
5447,2021052600100141,9,수요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 기타,신호위반,-,맑음,단일로 - 기타,승용,1,55,상해없음,화물,0,56,경상,50.0,50.0
5448,2021052600100339,16,수요일,서울외곽순환,인천광역시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 터널,승용,0,20,상해없음,승용,0,39,경상,20.0,20.0
5449,2021052600100349,16,수요일,서울외곽순환,경기도,경상사고,0,0,1,1,차대차 - 추돌,안전거리미확보,-,맑음,단일로 - 터널,승용,0,33,상해없음,승용,1,53,경상,30.0,30.0
5450,2021052600100567,23,수요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,-,맑음,기타 - 기타,승용,0,38,상해없음,승용,0,61,경상,30.0,30.0
5451,2021052700100143,9,목요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,1,51,상해없음,건설기계,0,53,경상,,
5452,2021052800100146,9,금요일,서울외곽순환,인천광역시,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,특수,0,41,상해없음,승용,0,25,경상,,
5453,2021052800100151,9,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,-,비,단일로 - 기타,승용,0,47,상해없음,화물,0,37,경상,40.0,40.0
5454,2021052800100350,15,금요일,서울외곽순환,서울특별시,경상사고,0,0,4,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,승용,1,60,상해없음,승용,1,60,경상,50.0,50.0
5455,2021052900100024,2,토요일,서울외곽순환,인천광역시,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,-,맑음,단일로 - 기타,승용,0,46,경상,승용,0,56,상해없음,40.0,40.0
5456,2021052900100043,4,토요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,35,상해없음,승용,0,41,경상,30.0,30.0
5457,2021052900100183,11,토요일,서울외곽순환,경기도,경상사고,0,0,3,0,차대차 - 측면충돌,차로위반,-,맑음,단일로 - 기타,승용,0,47,상해없음,승용,0,20,경상,40.0,40.0
5458,2021053100100436,18,월요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,49,상해없음,승용,0,54,경상,40.0,40.0
5459,2021060200100082,8,수요일,서울외곽순환,경기도,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,-,맑음,단일로 - 기타,승합,0,47,상해없음,승용,0,49,경상,40.0,40.0
5460,2021060200100525,19,수요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,65,상해없음,승용,0,50,경상,60.0,60.0
5461,2021060300100014,1,목요일,서울외곽순환,서울특별시,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,맑음,기타 - 기타,화물,0,59,상해없음,화물,0,45,경상,50.0,50.0
5462,2021060300100255,13,목요일,서울외곽순환,인천광역시,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,-,흐림,단일로 - 기타,화물,0,60,경상,승용,0,32,경상,50.0,50.0
5463,2021060300100361,17,목요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,비,단일로 - 기타,승용,0,56,상해없음,승용,0,55,경상,50.0,50.0
5464,2021060300100625,22,목요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,비,단일로 - 기타,승용,0,27,상해없음,승용,0,65,경상,20.0,20.0
5465,2021060400100076,7,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,40,상해없음,승용,0,28,경상,30.0,30.0
5466,2021060400100174,10,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,52,상해없음,승용,0,28,경상,50.0,50.0
5467,2021060500100053,5,토요일,서울외곽순환,인천광역시,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,승용,0,28,상해없음,승용,0,27,경상,20.0,20.0
5468,2021060600100002,0,일요일,서울외곽순환,경기도,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,19,상해없음,기타불명,2,0,기타불명,20.0,20.0
5469,2021060600100242,15,일요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,-,맑음,단일로 - 기타,승용,0,26,상해없음,승용,0,50,경상,20.0,20.0
5470,2021060700100596,22,월요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,승용,1,52,상해없음,승용,0,56,경상,50.0,50.0
5471,2021060800100099,8,화요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,40,상해없음,화물,0,54,경상,30.0,30.0
5472,2021060800100427,17,화요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,특수,0,57,상해없음,승용,1,53,경상,50.0,50.0
5473,2021060900100134,9,수요일,서울외곽순환,경기도,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,-,맑음,기타 - 기타,승용,1,31,상해없음,승용,0,37,중상,,
5474,2021060900100188,11,수요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 교량,승용,1,50,상해없음,승용,1,33,경상,40.0,40.0
5475,2021060900100383,16,수요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,63,상해없음,승용,0,47,경상,60.0,60.0
5476,2021060900100471,18,수요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,승용,0,32,상해없음,승용,0,55,경상,30.0,30.0
5477,2021060900100565,20,수요일,서울외곽순환,인천광역시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 교량,승용,0,59,상해없음,승용,0,46,경상,50.0,50.0
5478,2021061000100503,18,목요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,-,맑음,단일로 - 기타,승용,0,22,상해없음,승용,0,35,경상,20.0,20.0
5479,2021061000100613,22,목요일,서울외곽순환,경기도,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,-,비,단일로 - 기타,승용,0,37,부상신고,기타불명,2,0,기타불명,30.0,30.0
5480,2021061100100032,3,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,비,단일로 - 기타,승용,1,55,경상,기타불명,2,0,기타불명,50.0,50.0
5481,2021061100100059,6,금요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,-,비,단일로 - 기타,승용,0,56,상해없음,승용,0,61,경상,50.0,50.0
5482,2021061100100206,11,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,25,상해없음,화물,0,29,경상,20.0,20.0
5483,2021061200100129,9,토요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,1,53,상해없음,승용,0,57,경상,50.0,50.0
5484,2021061200100199,11,토요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,-,맑음,기타 - 기타,승용,1,47,상해없음,승용,0,59,경상,40.0,40.0
5485,2021061200100623,23,토요일,서울외곽순환,인천광역시,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,-,맑음,기타 - 기타,승용,0,48,상해없음,승용,0,28,경상,40.0,40.0
5486,2021061300100004,0,일요일,서울외곽순환,경기도,중상사고,0,1,1,0,차대차 - 기타,기타,-,맑음,단일로 - 기타,이륜,0,32,중상,승용,1,42,경상,30.0,30.0
5487,2021061300100043,6,일요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,29,상해없음,화물,0,32,경상,20.0,20.0
5488,2021061400100110,8,월요일,서울외곽순환,인천광역시,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,화물,0,59,상해없음,승용,1,50,경상,50.0,50.0
5489,2021061400100291,13,월요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,건설기계,0,62,상해없음,승용,0,47,경상,60.0,60.0
5490,2021061400100454,17,월요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,-,맑음,단일로 - 기타,승용,0,60,상해없음,승용,1,23,경상,50.0,50.0
5491,2021061500100023,3,화요일,서울외곽순환,경기도,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,-,비,단일로 - 기타,승용,0,27,상해없음,기타불명,2,0,기타불명,20.0,20.0
5492,2021061500100041,6,화요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,흐림,단일로 - 기타,화물,0,64,상해없음,화물,0,47,경상,60.0,60.0
5493,2021061500100419,17,화요일,서울외곽순환,서울특별시,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,승용,0,70,상해없음,승용,1,50,경상,60.0,60.0
5494,2021061500100581,22,화요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,1,44,상해없음,승용,0,35,경상,40.0,40.0
5495,2021061600100177,10,수요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,승용,1,44,상해없음,화물,0,44,경상,40.0,40.0
5496,2021061600100395,16,수요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,1,37,상해없음,승용,0,29,경상,30.0,30.0
5497,2021061600100441,17,수요일,서울외곽순환,경기도,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,승용,1,40,상해없음,화물,0,65,경상,30.0,30.0
5498,2021061700100041,6,목요일,서울외곽순환,경기도,중상사고,0,3,8,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승합,0,28,중상,승용,0,40,경상,20.0,20.0
5499,2021061700100476,19,목요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,승용,1,53,상해없음,승용,1,34,경상,50.0,50.0
5500,2021061700100527,21,목요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,승용,1,57,상해없음,승용,1,51,경상,50.0,50.0
5501,2021061800100071,8,금요일,서울외곽순환,경기도,중상사고,0,1,1,0,차대차 - 측면충돌,차로위반,-,맑음,기타 - 기타,승용,1,51,상해없음,승용,0,28,중상,,
5502,2021061800100213,12,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,맑음,단일로 - 기타,화물,0,70,상해없음,승용,1,36,경상,60.0,60.0
5503,2021061800100246,13,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,58,상해없음,승용,0,54,경상,50.0,50.0
5504,2021061800100568,22,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 기타,기타,-,비,단일로 - 기타,화물,0,56,상해없음,승용,0,43,경상,50.0,50.0
5505,2021061900100171,10,토요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,68,상해없음,승용,0,55,경상,60.0,60.0
5506,2021061900100297,13,토요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,60,상해없음,건설기계,0,54,경상,50.0,50.0
5507,2021061900100641,23,토요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,-,맑음,기타 - 기타,승용,0,21,상해없음,승용,0,29,경상,20.0,20.0
5508,2021062000100165,12,일요일,서울외곽순환,서울특별시,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,-,맑음,단일로 - 기타,승용,0,26,상해없음,승용,0,22,상해없음,20.0,20.0
5509,2021062200100050,7,화요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,화물,0,54,상해없음,승용,0,36,경상,50.0,50.0
5510,2021062200100068,7,화요일,서울외곽순환,경기도,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,특수,0,46,상해없음,승용,1,43,경상,40.0,40.0
5511,2021062200100361,15,화요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,41,상해없음,승용,0,27,경상,,
5512,2021062300100034,4,수요일,서울외곽순환,경기도,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,-,맑음,단일로 - 기타,승용,0,33,상해없음,보행자,1,40,중상,30.0,30.0
5513,2021062300100114,9,수요일,서울외곽순환,인천광역시,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,화물,0,70,상해없음,승용,1,57,경상,60.0,60.0
5514,2021062300100494,21,수요일,서울외곽순환,경기도,경상사고,0,0,3,1,차대차 - 측면충돌,신호위반,-,맑음,기타 - 기타,기타불명,2,0,기타불명,승용,0,63,경상,20.0,20.0
5515,2021062300100542,22,수요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 추돌,과속,-,맑음,단일로 - 교량,승용,0,32,경상,승용,0,33,경상,30.0,30.0
5516,2021062400100411,16,목요일,서울외곽순환,경기도,사망사고,1,0,3,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,78,사망,화물,0,39,경상,70.0,70.0
5517,2021062400100414,16,목요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,-,비,단일로 - 기타,건설기계,0,78,상해없음,승용,0,46,경상,70.0,70.0
5518,2021062400100661,23,목요일,서울외곽순환,경기도,경상사고,0,0,2,1,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,59,상해없음,승용,1,65,경상,50.0,50.0
5519,2021062500100376,15,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 터널,승용,0,58,상해없음,승용,0,29,경상,50.0,50.0
5520,2021062500100382,15,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,67,상해없음,승용,0,30,경상,60.0,60.0
5521,2021062500100586,19,금요일,서울외곽순환,서울특별시,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 터널,승용,0,39,상해없음,승용,1,28,경상,30.0,30.0
5522,2021062500100615,20,금요일,서울외곽순환,경기도,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,기타불명,2,0,기타불명,승용,0,64,중상,20.0,20.0
5523,2021062600100065,4,토요일,서울외곽순환,경기도,사망사고,1,0,0,0,차량단독 - 공작물충돌,과속,-,비,단일로 - 기타,승용,0,45,상해없음,기타불명,2,0,기타불명,40.0,40.0
5524,2021062600100077,6,토요일,서울외곽순환,경기도,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,-,비,단일로 - 기타,화물,0,36,중상,승합,0,70,상해없음,30.0,30.0
5525,2021062600100292,13,토요일,서울외곽순환,서울특별시,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,29,상해없음,승용,0,22,경상,20.0,20.0
5526,2021062600100373,16,토요일,서울외곽순환,서울특별시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,49,상해없음,승용,0,54,경상,40.0,40.0
5527,2021062600100469,18,토요일,서울외곽순환,인천광역시,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,-,맑음,단일로 - 기타,승용,0,46,상해없음,승용,0,25,경상,40.0,40.0
5528,2021062600100607,22,토요일,서울외곽순환,경기도,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,-,맑음,단일로 - 기타,승용,0,46,상해없음,승용,0,42,경상,40.0,40.0
5529,2021062700100028,1,일요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,29,상해없음,승용,1,60,경상,20.0,20.0
5530,2021062700100140,10,일요일,서울외곽순환,서울특별시,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승합,0,47,상해없음,승용,1,37,경상,40.0,40.0
5531,2021062700100430,20,일요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,53,상해없음,승용,1,33,경상,50.0,50.0
5532,2021062800100224,11,월요일,서울외곽순환,경기도,경상사고,0,0,5,0,차대차 - 추돌,안전거리미확보,-,비,단일로 - 교량,승용,1,40,경상,화물,0,60,경상,30.0,30.0
5533,2021062900100035,6,화요일,서울외곽순환,서울특별시,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,-,맑음,단일로 - 기타,건설기계,0,54,상해없음,화물,0,58,중상,50.0,50.0
5534,2021062900100633,22,화요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,50,상해없음,승용,1,37,경상,40.0,40.0
5535,2021063000100059,7,수요일,서울외곽순환,서울특별시,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,44,상해없음,승용,0,43,중상,40.0,40.0
5536,2021063000100071,7,수요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,화물,0,64,상해없음,승용,0,39,경상,60.0,60.0
5537,2021070100100127,9,목요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,화물,0,51,상해없음,승용,1,57,경상,,
5538,2021070100100179,10,목요일,서울외곽순환,경기도,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,67,상해없음,승용,0,40,중상,60.0,60.0
5539,2021070100100217,11,목요일,서울외곽순환,경기도,중상사고,0,1,2,0,차대차 - 추돌,안전거리미확보,-,맑음,단일로 - 기타,화물,0,54,상해없음,화물,0,45,중상,50.0,50.0
5540,2021070100100503,18,목요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,-,맑음,단일로 - 기타,화물,0,50,상해없음,승용,0,30,경상,40.0,40.0
5541,2021070200100031,3,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,-,맑음,단일로 - 기타,승용,0,40,상해없음,승용,1,24,경상,30.0,30.0
5542,2021070200100208,11,금요일,서울외곽순환,인천광역시,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,38,상해없음,승용,0,54,경상,30.0,30.0
5543,2021070200100559,19,금요일,서울외곽순환,경기도,경상사고,0,0,4,8,차대차 - 추돌,안전거리미확보,-,맑음,단일로 - 기타,승용,0,55,상해없음,승용,0,30,경상,50.0,50.0
5544,2021070300100024,2,토요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,-,맑음,단일로 - 터널,기타불명,2,0,기타불명,승용,1,49,경상,20.0,20.0
5545,2021070400100086,7,일요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,-,비,단일로 - 기타,승용,1,38,상해없음,승합,0,49,상해없음,30.0,30.0
5546,2021070400100230,14,일요일,서울외곽순환,경기도,중상사고,0,1,0,0,차대차 - 기타,안전거리미확보,-,맑음,단일로 - 기타,승용,0,26,상해없음,승용,0,57,중상,20.0,20.0
5547,2021070400100293,16,일요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,-,비,단일로 - 기타,화물,0,55,상해없음,승용,0,23,경상,50.0,50.0
5548,2021070400100380,19,일요일,서울외곽순환,인천광역시,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,-,맑음,단일로 - 교량,화물,0,63,상해없음,승용,0,23,경상,60.0,60.0
5549,2021070500100046,6,월요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,-,흐림,단일로 - 기타,승용,1,34,상해없음,승합,0,44,경상,30.0,30.0
5550,2021070500100148,9,월요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,65,상해없음,승용,1,29,경상,60.0,60.0
5551,2021070700100108,8,수요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 교량,화물,0,63,상해없음,승용,0,50,경상,60.0,60.0
5552,2021070700100517,19,수요일,서울외곽순환,경기도,중상사고,0,1,2,0,차대차 - 기타,안전운전불이행,-,맑음,단일로 - 기타,승용,1,31,중상,승합,0,37,경상,,
5553,2021070700100652,23,수요일,서울외곽순환,경기도,중상사고,0,1,1,0,차대차 - 추돌,안전거리미확보,-,비,단일로 - 기타,승용,0,30,상해없음,화물,0,45,중상,20.0,20.0
5554,2021070800100115,8,목요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,63,상해없음,화물,0,42,경상,60.0,60.0
5555,2021070800100206,11,목요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,-,맑음,기타 - 기타,화물,0,50,상해없음,승용,1,48,경상,40.0,40.0
5556,2021070800100393,16,목요일,서울외곽순환,서울특별시,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,-,맑음,단일로 - 기타,승용,1,29,상해없음,승용,0,34,경상,20.0,20.0
5557,2021070900100188,11,금요일,서울외곽순환,인천광역시,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,30,상해없음,승용,0,67,경상,20.0,20.0
5558,2021070900100581,21,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 교량,화물,0,47,상해없음,승용,1,63,경상,40.0,40.0
5559,2021071100100332,19,일요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,43,상해없음,승용,0,72,경상,40.0,40.0
5560,2021071300100132,8,화요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,-,맑음,단일로 - 기타,승용,0,29,상해없음,승용,0,40,경상,20.0,20.0
5561,2021071300100445,17,화요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,승용,0,60,상해없음,화물,0,77,경상,50.0,50.0
5562,2021071400100037,4,수요일,서울외곽순환,경기도,경상사고,0,0,6,0,차대차 - 기타,안전운전불이행,-,맑음,기타 - 기타,승용,0,19,상해없음,화물,1,44,경상,20.0,20.0
5563,2021071400100282,14,수요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 기타,기타,-,맑음,단일로 - 기타,화물,0,34,상해없음,승용,0,54,경상,30.0,30.0
5564,2021071400100510,19,수요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,26,상해없음,승용,1,45,경상,20.0,20.0
5565,2021071500100263,13,목요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,승용,1,59,상해없음,승용,1,55,경상,50.0,50.0
5566,2021071500100329,14,목요일,서울외곽순환,서울특별시,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,61,경상,승용,0,28,상해없음,,
5567,2021071500100464,18,목요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,-,비,단일로 - 기타,승용,0,52,상해없음,승용,0,41,경상,50.0,50.0
5568,2021071500100544,20,목요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,승용,0,26,상해없음,화물,0,68,경상,20.0,20.0
5569,2021071600100267,13,금요일,서울외곽순환,경기도,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,화물,0,48,상해없음,승용,1,58,중상,40.0,40.0
5570,2021071600100534,19,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,맑음,단일로 - 기타,화물,0,58,상해없음,승용,0,66,경상,50.0,50.0
5571,2021071600100631,21,금요일,서울외곽순환,인천광역시,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,-,맑음,단일로 - 기타,특수,0,50,상해없음,승용,1,51,경상,40.0,40.0
5572,2021072000100291,14,화요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,-,맑음,단일로 - 기타,승용,0,25,경상,화물,0,54,경상,20.0,20.0
5573,2021072000100523,21,화요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,-,맑음,단일로 - 기타,화물,0,59,상해없음,승용,0,30,경상,50.0,50.0
5574,2021072100100030,4,수요일,서울외곽순환,경기도,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,-,맑음,단일로 - 기타,승용,0,44,상해없음,승용,0,48,경상,40.0,40.0
5575,2021072100100169,10,수요일,서울외곽순환,서울특별시,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 기타,승용,0,55,상해없음,승용,0,32,경상,50.0,50.0
5576,2021072200100645,23,목요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,-,맑음,기타 - 기타,승용,0,34,기타불명,승용,1,25,경상,30.0,30.0
5577,2021072300100049,6,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,-,맑음,단일로 - 교량,승용,0,41,상해없음,화물,0,43,경상,,
5578,2021072300100087,8,금요일,서울외곽순환,경기도,경상사고,0,0,1,0,차대차 - 후진중충돌,안전거리미확보,-,맑음,기타 - 기타,승용,0,29,상해없음,특수,0,52,경상,20.0,20.0
